id_new,ciudad,seccion,fecha,titulo,vistas,likes,shares,comentarios,denuncia,genero_autor
756803,Temuco,Política,2022-05-11,Diputada Emilia Nuyado y propuesta de Estado intermedio en La Araucanía: &quot;Seguimos recibiendo un actuar similar al del gobierno de Piñera  y Concertación&quot;,7937,7624,3062,1027,si,femenino
45447,Iquique,Sociedad,2011-10-18,Realizan colecta de Niños en la Huella de Iquique,5553,543,2831,372,no,femenino
598796,Valdivia,Policial,2019-06-03,Docentes se capacitaron en ciencias de la tierra en taller del PAR Explora y Congreso Futuro Los Ríos,19212,14868,2757,1635,no,masculino
219623,Puerto Montt,Sociedad,2013-12-14,Puerto Varas: comenzaron las obras de la segunda etapa de trabajos en los senderos de la Laguna Verde,17832,10725,3331,418,si,femenino
16944,Copiapó,Sociedad,2011-05-24,El Servicio Medico Legal de Antofagasta entregará esta tarde los cuerpos de los mineros fallecidos,2520,2064,3155,1623,si,masculino
321096,Antofagasta,Sociedad,2015-05-08,La cueca se tomará el Club de Rodeo con campeonato comunal,19393,10362,318,1111,no,masculino
518391,Valparaíso,Espectáculos,2018-02-23,Alejandra Azcárate  tomó distancia de humoristas chilenas con rutinas feministas en el festival,11487,4183,2095,1943,no,masculino
621096,Iquique,Policial,2019-10-21,Voraz incendio destruyó cuatro casas en La Tirana,12331,10914,3235,77,no,masculino
339886,Osorno,Policial,2015-08-13,Un incendio consumió una casa y dejó a dos damnificados en Bahía Mansa,1945,144,2851,542,si,femenino
811491,Valdivia,Policial,2023-05-11,Detienen a hombre buscado por receptación en el centro de Valdivia: encontraron droga y una navaja,4951,6698,1452,1141,no,femenino
76590,Calama,Política,2012-03-07,Alcalde de Calama acudirá a reunión de ediles de zona norte a desarrollarse en Antofagasta,6441,105,1129,1682,si,femenino
104253,Santiago,Espectáculos,2012-07-10,El reality de Chilevisión comenzará el próximo martes,5130,14688,3093,896,si,femenino
567694,Santiago,Deportes,2018-11-19,ANFP inició proceso de licitación para el VAR,6777,2568,1224,1540,no,masculino
39004,Valparaíso,Sociedad,2011-09-16,"Falleció la querida ""Miss Rubio""",5856,4180,1387,1573,si,masculino
209442,Antofagasta,Sociedad,2013-10-28,Cecilia Morel destacó el trabajo del programa Elige Vivir Sano en Antofagasta,6420,7606,2395,350,no,masculino
754229,Santiago,Sociedad,2022-04-25,Conductor que discutió con camioneros que bloqueaban ruta 5 Sur atropelló a Carabinero,15632,7080,906,1328,si,masculino
543083,Osorno,Sociedad,2018-07-05,Ministro de Obras Públicas deberá declarar el 10 de julio por caso de Puente Cancura,16563,10481,2655,468,si,femenino
803355,Santiago,Deportes,2023-03-15,Suecia volvió a convocar a Ibrahimovic a sus 41 años tras superar lesión,17606,1223,2828,1088,si,masculino
759386,Temuco,Sociedad,2022-05-28,Expo Patrimonio se realiza este sábado en Easton Outlet Mall,7020,4045,887,846,no,femenino
37325,Temuco,Sociedad,2011-09-08,Colegio Santa Cruz fue el vencedor de campeonato de debates en Temuco,13342,12547,524,1804,si,femenino
258157,Puerto Montt,Sociedad,2014-06-26,Ex trabajadores de cerrada forestal de Frutillar acudirán a Sampaoli como rostro del banco dueño del recinto,561,7477,2221,759,si,masculino
226004,Iquique,Deportes,2014-01-16,Este domingo realizarán la corrida del “Roto Chileno” en Iquique,6327,5880,2401,1383,si,femenino
786448,Quillota,Sociedad,2022-11-17,Abogado por toma de terrenos en Quillota: &quot;Nos encontramos con una fiscal regional que desconoce el caso&quot;,17338,6916,1840,787,si,masculino
547781,San Antonio,Espectáculos,2018-07-31,Este viernes se desarrollará el evento “Gran Fiesta -18” en San Antonio,5968,7320,2208,1920,no,masculino
573316,Copiapó,Sociedad,2018-12-20,Simulacro de accidente vehicular en Copiapó busca generar conciencia de cara a las fiestas de fin de año,9262,671,3026,495,si,femenino
252420,Concepción,Espectáculos,2014-05-29,Este sábado elegirán al mejor exponente de Breakdance de Concepción,5849,11905,1931,1535,si,femenino
287738,Chillán,Deportes,2014-11-17,Chillán tendrá fútbol internacional sub 17 en el Nelson Oyarzún,17489,3746,1489,1820,no,femenino
754904,Santiago,Deportes,2022-04-29,Flamengo condenó actos racistas de los barristas de la UC y pidió medidas severas,3297,2443,3188,972,no,masculino
196397,Temuco,Policial,2013-08-28,Más de dos horas tomó controlar la fuga de gas ocurrida en calle Hochstetter de Temuco,3550,14227,241,210,no,masculino
151613,Valparaíso,Deportes,2013-01-31,Ya se abrieron las inscripciones para participar de la Triatlón Valparaíso,8951,700,3217,1163,no,femenino
142730,Antofagasta,Policial,2012-12-20,Carabineros enseñó a identificar los productos falsificados en Antofagasta,19911,12315,1676,1024,si,femenino
461352,Puerto Montt,Sociedad,2017-05-02,Artistas y cultores locales se unieron para defender el vagón de trenes de Puerto Montt,13509,1886,157,1449,no,femenino
687179,Santiago,Sociedad,2020-12-25,Doctor Ugarte entre trabajadores de la salud que son vacunados hoy: “Una gran esperanza”,7521,3110,1798,1503,no,masculino
683380,Arica,Sociedad,2020-11-25,Día Internacional de la No Violencia Contra la Mujer: Autoridades firman compromiso para prevenir violencia de género,10116,10006,640,773,no,femenino
620342,Valdivia,Policial,2019-10-16,Pescadores interrumpieron el tránsito durante casi tres horas en la Ruta 5 Sur,13163,10446,810,1604,no,masculino
667442,Temuco,Política,2020-08-05,Víctor Manoli se reunirá con exintendentes de La Araucanía,14690,12964,180,659,no,femenino
66991,Valparaíso,Policial,2012-01-23,Carabineros detiene a sujeto que intentó asesinar con arma blanca a una persona en Belloto,10989,3325,27,1745,si,femenino
567297,Temuco,Sociedad,2018-11-18,Temuquenses siguen sumándose a campaña para repatriación de Moai desde Inglaterra,2055,6353,1659,141,no,femenino
636876,Iquique,Policial,2020-01-30,Hombre acusado de golpear y dejar en riesgo vital a cuidador de autos en Iquique quedó en prisión,15629,2456,2649,1698,no,femenino
328298,Temuco,Deportes,2015-06-14,El fugaz peloteo de Neymar con los hinchas en Temuco,11357,13391,1230,1404,no,masculino
730676,Calama,Policial,2021-11-04,Médico condenado: tribunal confirmó negligencia en la muerte de joven en el servicio de Urgencias de Calama,3702,12384,2038,239,si,femenino
53947,Valdivia,Sociedad,2011-11-25,Valdivianas conmemoraron el día contra la violencia femenina navegando por los ríos,10683,3072,2590,1245,si,masculino
53555,Antofagasta,Sociedad,2011-11-23,Estudiantes antofagastinos participarán de Encuentro Interregional de Educación a través del Arte,11930,9294,1723,137,no,femenino
514045,San Antonio,Sociedad,2018-01-30,Cancelaron alerta roja para la comuna de San Pedro de Melipilla por incendio forestal “Cuesta San Vicente 3”,5038,8548,1105,1706,no,masculino
811904,Iquique,Sociedad,2023-05-15,Inauguran la Expo Naval en Mall Zofri en Iquique,667,5391,3169,1910,si,femenino
585168,Valdivia,Política,2019-03-11,Vecinos del cerro Chorocamayo de Corral adquirieron materiales para prevenir incendios,14393,4567,256,1681,no,femenino
655560,Concepción,Policial,2020-05-24,Investigan muerte de mujer en Coronel: habría sido golpeada y violada,9383,744,2818,623,si,femenino
220235,Temuco,Sociedad,2013-12-16,Enjoy Pucón prepara una velada especial para quienes deseen disfrutar Navidad junto al lago,9575,2400,1150,1286,si,masculino
694342,Copiapó,Sociedad,2021-02-17,Inauguran Centro Diurno para adultos mayores en Chañaral,19128,10516,1629,1618,si,masculino
188103,Antofagasta,Sociedad,2013-07-20,Anuncian marejadas para la Región de Antofagasta,18848,11041,48,1282,si,femenino
656602,San Antonio,Sociedad,2020-05-29,Llegaron los primeros pacientes a la residencia sanitaria de San Antonio y preparan el hotel Enjoy para aumentar cupos,19975,5167,1475,1529,no,masculino
123987,San Antonio,Economía y Negocios,2012-10-04,San Antonio: vocero de los trabajadores portuarios admitió que hubo avances en el diálogo con el Gobierno,6467,435,283,99,si,femenino
809705,Valparaíso,Sociedad,2023-04-29,Técnico que fue campeón con Concón Nacional falleció esta jornada,18719,2024,238,1613,si,femenino
453956,Arica,Cultura,2017-03-24,"Falleció actor tacneño que personificó al Mariscal Andrés Avelino Cáceres en la película ""Gloria del Pacífico""",14295,12961,2508,1549,si,masculino
680450,Valparaíso,Sociedad,2020-11-03,Inglaterra: Lawrence Vigouroux dijo presente en derrota de Leyton Orient,935,13623,809,75,si,femenino
534891,Arica,Deportes,2018-05-22,Loga y Aguas del Altiplano disputarán la gran final del fútbol Maestro CChC,2225,8729,37,1171,si,femenino
218527,Chiloé,Sociedad,2013-12-09,"Presidente de los alcaldes de Chiloé molesto con actividad de Piñera: ""No fuimos invitados al acto en Chacao""",19578,9778,1929,614,no,masculino
36711,Temuco,Economía y Negocios,2011-09-05,Senador José García Ruminot fue premiado por su aporte al turismo nacional,11510,5234,2686,1711,no,masculino
559915,Arica,Sociedad,2018-10-06,"""Autos locos"" corrieron frente al Morro de Arica",5827,326,565,1223,si,femenino
504431,Copiapó,Deportes,2017-12-09,Atacameños salen en caravanas a festejar título de Colo Colo,7300,1218,788,1616,no,masculino
33274,Valdivia,Sociedad,2011-08-19,Millonario aporte permitirá crear centro de rehabilitación en Lago Ranco,14644,9541,2007,1500,si,masculino
209116,Calama,Economía y Negocios,2013-10-27,Los turnos 7x7 y altura de Calama incide en rendimiento laboral,15443,3846,2239,888,si,masculino
221140,Valparaíso,Sociedad,2013-12-20,Puerto Valparaíso se querelló contra autores de los ataques a vehículos nuevos,16277,10304,3133,846,no,femenino
458832,Calama,Sociedad,2017-04-19,Sismos de mediana intensidad se sintieron esta madrugada en Calama y San Pedro de Atacama,10181,315,2659,1615,no,femenino
105709,Valparaíso,Policial,2012-07-18,Caso Rafael Dides: tras la autopsia el SML descartó la acción violenta de un tercero,9834,7712,2454,1452,si,femenino
358819,Antofagasta,Sociedad,2015-11-18,Llaman los estudiantes de Antofagasta a matricularse en una Universidad de Verano,2984,12842,1527,869,no,femenino
300775,Iquique,Policial,2015-01-22,Un recluso de 22 años fue apuñalado por la espalda tras una gresca en la cárcel de Alto Hospicio,12060,13091,2832,28,no,femenino
202482,Iquique,Policial,2013-09-26,Una quema de neumáticos en el sector de Primeras Piedras movilizó a Bomberos durante esta noche al sur de Iquique,11857,3092,2959,483,no,femenino
585279,Iquique,Policial,2019-03-11,Una persona lesionada dejó volcamiento registrado en sector La Quebradilla de Alto Hospicio,3944,10708,1312,1492,no,femenino
516362,Arica,Sociedad,2018-02-12,Anuncian precipitaciones y tormentas eléctricas para la región de Arica y Parinacota,1713,10238,2052,770,no,masculino
741556,Santiago,Internacional,2022-01-23,Crisis en Ucrania: EEUU reduce el personal de su embajada y recomienda dejar el país,19730,9528,3165,1250,si,masculino
661101,Temuco,Sociedad,2020-06-25,Más de 20 mil propietarios de vehículos aún no renuevan permiso de circulación en Temuco,5015,4189,1030,19,si,masculino
350695,Concepción,Sociedad,2015-10-08,El Consejo Regional aprobó nuevos carros para todas los Cuerpos de Bomberos del Biobío,10346,5452,505,1233,no,femenino
657728,Temuco,Sociedad,2020-06-05,Supermercado móvil abastece a diversos sectores de Vilcún,6769,10624,2355,714,no,masculino
112439,Puerto Montt,Sociedad,2012-08-16,Hoy comienza en Puerto Varas el primer congreso internacional de turismo sostenible,7624,9186,1223,829,si,masculino
524913,San Antonio,Política,2018-03-29,Seremi de Gobierno en San Antonio dijo que los temas de seguridad pública serán su objetivo principal,1896,12912,1884,1960,no,femenino
11125,Temuco,Sociedad,2011-04-27,Parte marcha blanca de fiscalizaciones de leña seca en domicilios de Temuco,12096,9442,3309,860,si,femenino
533582,Arica,Sociedad,2018-05-15,[VIDEO]Famoso gringo “Youtuber” muestra las bondades de Arica,6671,2425,2833,1148,si,masculino
680991,Antofagasta,Sociedad,2020-11-07,Subastan la raqueta de Marcelo Ríos para reunir fondos por trasplante de médula de tenista antofagastino,14062,7100,2626,1622,si,masculino
340103,Antofagasta,Policial,2015-08-14,El peluquero asesinado en Antofagasta iba a partir hoy a la Tirana Chica en María Elena,17505,14223,2793,1914,si,femenino
465709,Chillán,Policial,2017-05-23,Realizarán reconstitución de escena de detenidos desaparecidos en Chillán,6058,3357,3079,1021,si,femenino
236738,Chillán,Sociedad,2014-03-15,Promueven la fiesta de la vendimia chillaneja en la Región del Maule,4041,10197,3130,828,no,masculino
334441,Chillán,Sociedad,2015-07-15,Falla en semáforos exige precaución de los conductores y peatones de Chillán,9409,6068,2342,621,si,femenino
644423,Quillota,Sociedad,2020-03-22,Instalan cinco puntos de control preventivo del COVID-19 en Valparaíso,14099,442,1822,1798,no,masculino
425108,Chillán,Sociedad,2016-10-22,Tribunal Constitucional acoge a trámite el recurso presentado por Boldt en caso del casino de Chillán,2480,5214,1482,1634,si,masculino
670895,Santiago,Deportes,2020-08-28,"Klopp afirma que ""no hay ninguna posibilidad"" de que Messi fiche por Liverpool",19498,6847,3110,353,no,femenino
606590,Calama,Sociedad,2019-07-19,[VIDEO] Con diversas actividades finaliza hoy la escuela de invierno en Calama,15351,14934,3260,787,no,masculino
664783,Temuco,Sociedad,2020-07-18,Panaderías: en 40% bajan las ventas y cambian los hábitos de consumo en Temuco,4446,10274,3046,1071,si,masculino
738597,Quillota,Sociedad,2021-12-30,La Calera recibe el año nuevo con Santa Feria en vivo,3187,9036,3077,998,si,masculino
38721,Antofagasta,Sociedad,2011-09-15,Pescadores siguen en batalla legal por el derrame de barco chino en Antofagasta,6854,3799,1588,987,no,masculino
54169,Chillán,Policial,2011-11-26,Encuentran cuerpo sin vida de pescador desaparecido desde ayer en Coelemu,11189,5480,3178,263,si,masculino
492223,Chillán,Deportes,2017-10-11,Primera etapa de la Vuelta a Chile entre Concepción y Chillán Viejo terminó en polémica,5102,5304,1213,285,si,femenino
814431,San Antonio,Sociedad,2023-06-02,"Colegio sanantonino se querella por perfiles de Instagram en que amenazan, discriminan y acosan a niños",12223,7340,1936,1385,si,femenino
718233,Antofagasta,Sociedad,2021-08-12,Denuncian que contratista adeuda $200 millones en María Elena,15717,71,465,347,si,femenino
469178,Chillán,Policial,2017-06-09,Desbaratan carrito de golosinas que vendía drogas en el centro de Chillán,7918,3058,1614,1441,no,masculino
723246,Antofagasta,Sociedad,2021-09-14,Corporación Municipal dispone puntos para toma de exámenes PCR gratuitos en Antofagasta,9526,6648,2156,268,si,masculino
320506,Valparaíso,Política,2015-05-05,"El senador Chahuán dijo que Chile ""no caerá en la trampa"" de la defensa boliviana en La Haya",6403,5292,514,215,si,femenino
414980,San Antonio,Sociedad,2016-08-30,Conaf realizó interesante charla de protección de la rana chilena a estudiantes de Santo Domingo,19011,3044,2319,1258,no,femenino
765615,Valdivia,Sociedad,2022-07-08,"En 1,79 % aumentó el padrón electoral de Los Ríos con relación a últimos comicios de 2021",5485,11612,1925,270,no,masculino
11297,Arica,Policial,2011-04-28,La joven ariqueña Sabina Barrales completó 52 días sin despertar,4568,14565,3055,1457,no,femenino
126306,San Antonio,Deportes,2012-10-14,Se realizó la primera versión del Rally del Pacífico en San Antonio,17350,11267,1035,1104,no,femenino
90513,Valparaíso,Sociedad,2012-05-10,Programaron cortes de tránsito en Valparaíso por desfile de estudiantes,18994,3441,108,1570,si,femenino
763216,Valdivia,Policial,2022-06-22,Condenan a 10 años y un día a hombre acusado por robo con violencia contra adolescente en Los Lagos,19628,3002,1571,839,si,femenino
203385,Valparaíso,Sociedad,2013-10-01,Sanatorio Marítimo de Viña del Mar asistió a seminario de estrategias de recaudación de fondos en Ecuador,7987,13655,977,727,no,masculino
424399,Puerto Montt,Deportes,2016-10-18,Atletas del Club Senior de Puerto Montt participaron en torneo Máster de Pista,17845,1125,397,1994,si,femenino
